Name,Handle,Timestamp,Content,Comments,Retweets,Likes,Analytics,Tweet Link
محمد اسلم,@MAslamMetlo786,2024-02-05T03:58:37.000Z,وعلیکم السلام و رحمتہ اللہ وبرکاتہ,1,0,1,4,https://twitter.com/MAslamMetlo786/status/1754353812502888582
Arshia,@Fat9T,2024-02-05T03:58:37.000Z,,0,0,0,4,https://twitter.com/Fat9T/status/1754353812431835281
Aj style,@j_malik90,2024-02-05T03:58:37.000Z,وعلیکم السلام,0,0,0,2,https://twitter.com/j_malik90/status/1754353809047068711
PTI Okara,@PTIOkaara,2024-02-05T03:58:36.000Z,اوكاڑہ: رہنما و امیدوار قومی اسمبلی ارشد علی مہار NA 138 انتخابی نشان ' بنچ ' کا حلقہ میں بھرپور کمپین اور براداریوں کی شمولیت کا اعلانات۔ #ایاک_نعبد_و_ایاک_نستعین#کپتان_کی_آزادی_ووٹ_سے,0,2,2,24,https://twitter.com/PTIOkaara/status/1754353805569982878
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:58:36.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,2,https://twitter.com/imrankhanlvrPTI/status/1754353805502656944
Amin Chaudhry,@AminChaudhry12,2024-02-05T03:58:31.000Z,#PTI_Followers.       #F4FB.            C    ,0,0,0,2,https://twitter.com/AminChaudhry12/status/1754353786150080837
Anwer Kamal Pasha,@AnwerKamal,2024-02-05T03:58:25.000Z,"پیپلزپارٹی کےحلقوں نے پچھلی مرتبہ بھی جاویدہاشمی کےگھر پر پولیس چھاپےکی مذمت کی اب بھی کرتےہیں
انکاPPPسےکبھی تعلق نہیں رہا#دین_فروشو_جاگو 
البتہ وہPTI کےاور مشکل دور میں ن لیگ کےصدر رہےمشرف دور میں طویل جیل کاٹی#پراجیکٹ_نوازشریفکی انتقامی سوچ کا شکار",0,0,0,26,https://twitter.com/AnwerKamal/status/1754353760128651388
NAZ Malik,@N_az24,2024-02-05T03:58:22.000Z,Group 2#PTI_FollowersRTG-02  ,1,1,2,44,https://twitter.com/N_az24/status/1754353747814166713
PTI خان,@khankasher1,2024-02-05T03:58:19.000Z,آمین,0,0,1,6,https://twitter.com/khankasher1/status/1754353736544071942
S4G,@s_4_g_,2024-02-05T03:58:19.000Z,"Hyp0cr!te , speaking on 11th Jan 2018, 10 days after his Nikah. Although in this video, he smartly dodges the question of Nikah. However, on the 7th of Jan 2018, the Central Secretariat of PTI's statement included, ""Mr Khan proposed marriage to Ms Maneka, but Ms…",0,2,4,32,https://twitter.com/s_4_g_/status/1754353736476934216
Hamza Malik,@hamzamalik_pti1,2024-02-05T03:58:17.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754353729040531803
PTI Vehari,@PTIOfficialVHR,2024-02-05T03:58:17.000Z,"پاکستان تحریک انصاف کے وہاڑی سے نامزد امیدواران قومی اور صوبائی اسمبلی 

حلقہ این اے 157 سبین صفدر
(انتخابی نشان واٹر کولر)
حلقہ پی پی 230 سید سلمان مہدی
(انتخابی نشان کرکٹ وکٹ)
حلقہ پی پی 232 وحید گریوال 
(انتخابی نشان پیالہ)#ایاک_نعبد_و_ایاک_نستعین",0,6,18,234,https://twitter.com/PTIOfficialVHR/status/1754353727928934739
Nimra Khan,@RealNimra01,2024-02-05T03:58:17.000Z,PTI ka chances to nai lag rahy,0,0,0,1,https://twitter.com/RealNimra01/status/1754353727018852821
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:58:16.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,1,2,https://twitter.com/imrankhanlvrPTI/status/1754353722241474680
نشرلافکار,@IshfaqKaziPTI,2024-02-05T03:58:15.000Z,"کیا یہ خبر سچی ہے،،؟
اللہ رحم کرے،، 
ڈیرہ اسماعیل خان میں تھانے پر حملہ، 10 اہلکار شہید۔۔ 6 افراد زخمی",1,1,2,134,https://twitter.com/IshfaqKaziPTI/status/1754353718064037920
warjit Hijam,@WarjitHijam,2024-02-05T03:58:14.000Z,Hei kuki refugee goback Burma,0,0,0,7,https://twitter.com/WarjitHijam/status/1754353715752939706
Awais Gill PTI,@AwaisGill321,2024-02-05T03:58:13.000Z,,0,0,1,3,https://twitter.com/AwaisGill321/status/1754353710002557213
Pandi Khan,@PandikhanPTI,2024-02-05T03:58:13.000Z,عدت میں نکاح کیس کے فیصلے سے وہ مقصد کہ ووٹر ٹرن آؤٹ کم کرنا، وہ فیل ہو گیا ہے، اسکے نتیجے میں لوگ اور بھی غصے اور ضد میں خان صاحب کو ووٹ دینے نکلیں گے، بہت بڑی مس کیلکولیشن ہو گئی ہے۔ نجم سیٹھی,0,0,0,2,https://twitter.com/PandikhanPTI/status/1754353709700509774
𝐏𝐓𝐈_𝐋𝐨𝐯𝐞𝐫,@_pti_lover,2024-02-05T03:58:11.000Z,"ملک میں یہ جو تناؤ ہے
اس کے پیچھے چناو ہے #Election2024",0,1,3,125,https://twitter.com/_pti_lover/status/1754353702951940305
Hamza Malik,@hamzamalik_pti1,2024-02-05T03:58:09.000Z,ﷺ,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754353694458417621
Tony Keller,@TonyKel00675901,2024-02-05T03:58:09.000Z,Check out PTI OFFICIAL's video! #TikTok,0,0,0,0,https://twitter.com/TonyKel00675901/status/1754353694043435499
PTI DG Khan,@PTIDGKOFFICIAL,2024-02-05T03:58:06.000Z,یہ لوگ بہت خوفزدہ ہیں۔ برے طریقہ سے الیکشن ہار رہے ہیں کیونکہ عوام اب طاقتور ہے۔ دو سال سب کچھ کرکے دیکھ لیا اسکے باوجود عوام عمران خان کیساتھ جڑ چکی ہے۔ عوام اب 8فروری کا انتظار کررہی ہے۔ یہی خوف ہے انکو۔صابر شاکر,0,1,9,132,https://twitter.com/PTIDGKOFFICIAL/status/1754353682467172849
Amin Chaudhry,@AminChaudhry12,2024-02-05T03:58:04.000Z,#PTI_Followers.       #F4FB.            C    ,0,0,0,3,https://twitter.com/AminChaudhry12/status/1754353673306550557
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:58:04.000Z,Good,0,0,0,0,https://twitter.com/AccountSma12644/status/1754353673273061756
Awais Gill PTI,@AwaisGill321,2024-02-05T03:58:02.000Z,جزاک اللہ,0,0,0,2,https://twitter.com/AwaisGill321/status/1754353665140289975
محمد اسلم,@MAslamMetlo786,2024-02-05T03:58:00.000Z,,0,0,1,0,https://twitter.com/MAslamMetlo786/status/1754353656906813779
Hamza Malik,@hamzamalik_pti1,2024-02-05T03:58:00.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,2,https://twitter.com/hamzamalik_pti1/status/1754353656244187531
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:57:56.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,1,5,https://twitter.com/imrankhanlvrPTI/status/1754353636920971491
Waqar Akram,@waqarakramPTI,2024-02-05T03:57:52.000Z,#KashmirSolidarityDay,1,0,0,5,https://twitter.com/waqarakramPTI/status/1754353623524339899
Dua Zaynab,@Pti780,2024-02-05T03:57:51.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,3,https://twitter.com/Pti780/status/1754353619959185586
ABRAR PTI,@FightersPt39328,2024-02-05T03:57:49.000Z,"ان کتوں کو شاہد پتا نہیں کے عوام خاموش ہے تو صرف اور صرف 8 فروری تک ،،
اگر آپ عمران خان کو ایسے ہی سزا دو گے تو کیا عوام خاموش بیٹھے گی ،،
تیاری کرلو الیکشن کے ٹھیک بعد لاکھوں لوگوں کا ریلی اسلام آباد آئیگا عمران خان کی رہائی کیلئے بس صبر کرو یہ چند دن",0,0,0,38,https://twitter.com/FightersPt39328/status/1754353611465773484
Amin Chaudhry,@AminChaudhry12,2024-02-05T03:57:49.000Z,#PTI_Followers.       #F4FB.            C    ,0,0,0,5,https://twitter.com/AminChaudhry12/status/1754353611314794651
Saniya,@Nkniii,2024-02-05T03:57:42.000Z,PTI exposed,0,0,0,8,https://twitter.com/Nkniii/status/1754353582311153954
Barrister gohar khan fan,@goharbarristerf,2024-02-05T03:57:42.000Z,Walikum salam,0,0,0,0,https://twitter.com/goharbarristerf/status/1754353582080684221
ꪑꪊꫝꪖꪑꪑꪖᦔ ꪀꪖᦔꫀꫀꪑ,@NED_Alipur_PTI,2024-02-05T03:57:40.000Z,,0,0,0,2,https://twitter.com/NED_Alipur_PTI/status/1754353573528281209
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:57:40.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,1,2,https://twitter.com/imrankhanlvrPTI/status/1754353570608980154
Hamza Malik,@hamzamalik_pti1,2024-02-05T03:57:40.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754353570453897422
لاریب فاطمہ,@LaraibFatma,2024-02-05T03:57:40.000Z,ڈن,0,0,0,3,https://twitter.com/LaraibFatma/status/1754353569946587617
iSrAa BatOol PTI,@iShaA__BaToOl,2024-02-05T03:57:36.000Z,waalaikumslam,0,0,1,11,https://twitter.com/iShaA__BaToOl/status/1754353555945730242
desecrated and martyred,@twospirit23,2024-02-05T03:57:35.000Z,"Ben plz give little attention to 10 months brutal torture and detention of polictical party PTI, its supporters by miltary junta and its backed government in Pakistan. We are going to have most rigged general election on 8th feb where most of electoral reps are forced 2 widhraw.",0,0,0,7,https://twitter.com/twospirit23/status/1754353550728007824
Hamza Malik,@hamzamalik_pti1,2024-02-05T03:57:26.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,1,2,https://twitter.com/hamzamalik_pti1/status/1754353512769540354
L O ز E R,@AbdulPTI_Okara,2024-02-05T03:57:22.000Z,ریاست ,0,0,0,11,https://twitter.com/AbdulPTI_Okara/status/1754353498160775256
Awais Gill PTI,@AwaisGill321,2024-02-05T03:57:16.000Z,جزاک اللہ,0,0,1,6,https://twitter.com/AwaisGill321/status/1754353472202252724
Ahmed,@just_act,2024-02-05T03:57:15.000Z,کہانی میں تھوڑی تبدیلی کی ضرورت ہے سسٹم پی ڈی ایم بالخصوص نواز اور اس کی بیٹی کے اشاروں پر ننگا ناچ رہا ہے,1,0,1,8,https://twitter.com/just_act/status/1754353465764003950
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:57:14.000Z,"وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ 
Good morning VISIT my POST",1,0,0,2,https://twitter.com/AccountSma12644/status/1754353460902846608
Hamza Malik,@hamzamalik_pti1,2024-02-05T03:57:13.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754353460374286378
Yumnam Boris,@YumnamB23412,2024-02-05T03:57:13.000Z,Fight like a victory not like a victim.... As#ho#e.,0,0,0,1,https://twitter.com/YumnamB23412/status/1754353459942576498
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T03:57:11.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,3,https://twitter.com/imrankhanlvrPTI/status/1754353451289469281
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T03:57:10.000Z,وعلیکم السلام,1,0,1,3,https://twitter.com/MukhtajSaid/status/1754353447342616698
ENGINEER,@AamerPTI,2024-02-05T03:57:09.000Z,,0,0,0,1,https://twitter.com/AamerPTI/status/1754353441617723811
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T03:57:08.000Z,Good,1,0,1,1,https://twitter.com/AccountSma12644/status/1754353437750309059
Amin Chaudhry,@AminChaudhry12,2024-02-05T03:57:08.000Z,#PTI_Followers.       #F4FB.            C    ,0,0,0,1,https://twitter.com/AminChaudhry12/status/1754353436475154668
